t3 t23 t2847 t26 ||| t3 t214 t113 t26 ||| 0.173913 2.18717e-05 0.8 0.00139412 2.718 ||| 0-0 1-1 2-2 3-3 ||| 23 5 4
t3 t23 t2847 ||| t3 t214 t113 ||| 0.210526 2.57424e-05 0.8 0.00148986 2.718 ||| 0-0 1-1 2-2 ||| 19 5 4
t3 t23 t29 t210 ||| t3 t23 t29 t26 ||| 0.105263 0.0081425 1 0.0990903 2.718 ||| 0-0 1-1 2-2 3-3 ||| 19 2 2
t3 t23 t29 t26 t1869 ||| t3 t23 t29 t26 ||| 0.105263 0.00246897 1 0.207899 2.718 ||| 0-0 1-1 2-2 3-3 4-3 ||| 19 2 2
t3 t23 t315 ||| t3 t23 t315 ||| 0.333333 0.0534158 0.666667 0.0648233 2.718 ||| 0-0 1-1 2-2 ||| 6 3 2
t3 t23 t318 t3 t193 t29 ||| t3 t23 t318 t3 t193 t29 ||| 1 0.0107172 1 0.0151644 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 2 2
t3 t23 t318 t3 t193 ||| t3 t23 t318 t3 t193 ||| 0.5 0.0165379 1 0.021074 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 4 2 2
t3 t23 t337 t3 t20 ||| t29 t23 t1300 t3 t20 t29 t23 ||| 1 0.00110109 0.333333 9.47354e-06 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 6 2
t3 t23 t337 t3 t20 ||| t29 t23 t1300 t3 t20 t29 ||| 1 0.00110109 0.333333 0.000124341 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 6 2
t3 t23 t337 t3 t20 ||| t29 t23 t1300 t3 t20 ||| 1 0.00110109 0.333333 0.00203817 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 6 2
t3 t23 t337 t3 ||| t29 t23 t1300 t3 ||| 1 0.00207989 1 0.00402048 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 2 2
t3 t23 t337 ||| t29 t23 t1300 ||| 0.5 0.00274431 1 0.00540943 2.718 ||| 0-0 1-1 2-2 ||| 4 2 2
t3 t23 t36 t3 ||| t3 t23 t36 t3 ||| 0.666667 0.198681 0.333333 0.176505 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 6 2
t3 t23 t375 tco t76 t77 ||| t3 t23 t24 t81 t76 t77 ||| 1 2.16572e-05 0.666667 0.000331536 2.718 ||| 0-0 1-1 2-2 2-3 3-3 4-4 5-5 ||| 2 3 2
t3 t23 t375 tco t76 ||| t3 t23 t24 t81 t76 ||| 0.666667 4.71007e-05 0.333333 0.000585592 2.718 ||| 0-0 1-1 2-2 2-3 3-3 4-4 ||| 3 6 2
t3 t23 t387 ||| t3 t23 t23 t387 ||| 0.666667 0.108739 0.1 0.0661938 2.718 ||| 0-0 1-1 1-2 2-3 ||| 3 20 2
t3 t23 t459 tco ||| t3 t23 t703 tco ||| 1 0.00375619 0.666667 0.0193258 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 3 2
t3 t23 t459 ||| t3 t23 t703 ||| 1 0.00815181 0.666667 0.0439126 2.718 ||| 0-0 1-1 2-2 ||| 2 3 2
t3 t23 t46 t1 ||| t3 t23 t24 t46 t1 ||| 1 0.0607993 0.133333 0.00385695 2.718 ||| 0-0 1-1 1-2 2-3 3-4 ||| 2 15 2
t3 t23 t46 t113 t23 ||| t3 t23 t46 t29 t23 ||| 0.0327869 0.00230981 1 0.0328627 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 61 2 2
t3 t23 t46 t113 ||| t3 t23 t46 t29 ||| 0.0118343 0.003881 1 0.053827 2.718 ||| 0-0 1-1 2-2 3-3 ||| 169 2 2
t3 t23 t46 t193 t1 t3 ||| t3 t23 t46 t193 t1 t3 ||| 0.571429 0.0172019 0.666667 0.0238776 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 7 6 4
t3 t23 t46 t193 t1 ||| t3 t23 t46 t193 t1 ||| 0.571429 0.022697 0.666667 0.0321266 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 7 6 4
t3 t23 t46 t193 t179 ||| t3 t23 t46 t193 t179 ||| 1 0.0148446 1 0.0188961 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 2 2
t3 t23 t46 t26 ||| t3 t111 t23 t46 t26 ||| 1 0.0708086 0.00578035 3.08836e-05 2.718 ||| 0-0 0-1 1-2 2-3 3-4 ||| 2 346 2
t3 t23 t46 t29 t45 ||| t3 t20 t29 t23 t46 t29 t23 ||| 0.666667 0.00166341 0.105263 3.21674e-05 2.718 ||| 0-0 1-2 1-3 2-4 3-5 4-6 ||| 3 19 2
t3 t23 t46 t3 t940 t29 ||| t1686 t31 t68 t29 ||| 0.666667 2.70477e-08 0.666667 4.33225e-08 2.718 ||| 0-0 1-0 2-0 3-0 3-1 4-2 5-3 ||| 3 3 2
t3 t23 t46 t3 t940 ||| t1686 t31 t68 ||| 0.666667 4.1738e-08 0.666667 6.02053e-08 2.718 ||| 0-0 1-0 2-0 3-0 3-1 4-2 ||| 3 3 2
t3 t23 t46 t327 t23 t1 ||| t3 t23 t46 t327 t23 t1 ||| 0.666667 0.0234269 1 0.0397926 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 2 2
t3 t23 t46 t327 t23 ||| t3 t23 t46 t327 t23 ||| 0.6 0.0359409 0.75 0.0578438 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 5 4 3
t3 t23 t46 t327 ||| t3 t23 t46 t327 ||| 0.428571 0.0603887 0.75 0.0947445 2.718 ||| 0-0 1-1 2-2 3-3 ||| 7 4 3
t3 t23 t46 t540 t72 t26 ||| t820 t249 t210 ||| 1 7.73925e-07 0.5 7.90784e-07 2.718 ||| 0-0 3-0 1-1 2-1 3-1 4-1 5-2 ||| 2 4 2
t3 t23 t46 t540 t72 ||| t820 t249 ||| 1 2.39098e-06 0.5 3.35908e-05 2.718 ||| 0-0 3-0 1-1 2-1 3-1 4-1 ||| 2 4 2
t3 t23 t46 ||| t3 t111 t23 t46 ||| 0.666667 0.0833399 0.00180832 3.30045e-05 2.718 ||| 0-0 0-1 1-2 2-3 ||| 3 1106 2
t3 t23 t49 t1 t167 t76 ||| t3 t23 t49 t1 t167 t76 ||| 0.666667 0.0421014 1 0.06557 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 2 2
t3 t23 t49 t168 tco t30 t3 ||| t3 t23 t49 t27 t30 t3 ||| 0.0645161 5.54391e-05 1 0.0356523 2.718 ||| 0-0 1-1 2-2 3-3 4-3 5-4 6-5 ||| 31 2 2
t3 t23 t49 t168 tco t30 ||| t3 t23 t49 t27 t30 ||| 0.0526316 7.31491e-05 0.666667 0.047969 2.718 ||| 0-0 1-1 2-2 3-3 4-3 5-4 ||| 38 3 2
t3 t23 t49 t170 ||| t3 t23 t49 t87 ||| 0.125 0.0124219 0.666667 0.0607086 2.718 ||| 0-0 1-1 2-2 3-3 ||| 16 3 2
t3 t23 t49 t190 t98 ||| t3 t23 t49 t190 t98 ||| 1 0.0618296 0.4 0.0800636 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 5 2
t3 t23 t49 t23 t46 t26 ||| t3 t23 t49 t46 t26 ||| 0.0465116 0.00534647 1 0.148713 2.718 ||| 0-0 1-1 2-2 4-3 5-4 ||| 43 2 2
t3 t23 t49 t23 t81 t26 ||| t3 t23 t49 t81 t26 ||| 0.0141844 0.00804525 1 0.0584815 2.718 ||| 0-0 1-1 2-2 3-3 4-3 5-4 ||| 141 2 2
t3 t23 t49 t23 t81 ||| t3 t23 t49 t81 ||| 0.00877193 0.00946905 1 0.0624976 2.718 ||| 0-0 1-1 2-2 3-3 4-3 ||| 342 3 3
t3 t23 t49 t24 t27 t1 t3 ||| t3 t23 t49 t24 t27 t1 t3 ||| 0.75 0.026117 0.428571 0.033038 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 4 7 3
t3 t23 t49 t24 t28 t154 t31 ||| t3 t23 t49 t28 t154 t31 ||| 0.333333 0.00083324 0.666667 0.038172 2.718 ||| 0-0 1-1 2-2 3-3 4-3 5-4 6-5 ||| 6 3 2
t3 t23 t49 t27 t29 t13 ||| t29 t23 t49 t27 t1 t73 t13 ||| 1 0.000149569 0.285714 2.02639e-08 2.718 ||| 0-0 1-1 2-2 3-3 4-4 4-5 5-6 ||| 2 7 2
t3 t23 t49 t27 t3 t4 t3 ||| t3 t23 t49 t27 t3 t4 t3 ||| 0.666667 0.0353068 1 0.0483196 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 3 2 2
t3 t23 t49 t27 t30 t3 t26 ||| t3 t23 t49 t27 t30 t3 t26 ||| 0.5 0.0488266 0.666667 0.0724635 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 8 6 4
t3 t23 t49 t27 t30 t3 t76 ||| t3 t23 t49 t27 t30 t3 t76 ||| 0.5 0.0263807 1 0.0425727 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 4 2 2
t3 t23 t49 t27 ||| t3 t23 t49 t454 ||| 1 0.0715018 0.00414079 0.00209679 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 483 2
t3 t23 t49 t28 t1 t3 t23 ||| t3 t23 t49 t28 t1 t3 t23 ||| 0.666667 0.043598 1 0.0586404 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 3 2 2
t3 t23 t49 t28 t113 t23 ||| t3 t23 t49 t28 t113 t28 ||| 1 0.00459476 0.4 0.00145429 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 5 2
t3 t23 t49 t28 t154 t1 ||| t3 t23 t49 t28 t154 t1 ||| 1 0.0588943 1 0.0883786 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 2 2
t3 t23 t49 t28 t154 t113 ||| t3 t23 t49 t28 t154 t29 ||| 0.0645161 0.00230209 1 0.0342568 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 31 2 2
t3 t23 t49 t28 t154 t29 t784 ||| t3 t23 t49 t28 t154 t29 t784 ||| 0.6 0.0182407 1 0.0371761 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 5 3 3
t3 t23 t49 t28 t154 t29 ||| t3 t23 t49 t28 t154 t29 ||| 0.451613 0.0585526 0.666667 0.0924445 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 31 21 14
t3 t23 t49 t28 t154 t31 t1089 ||| t3 t23 t49 t28 t154 t31 t1089 ||| 0.75 0.0179019 0.75 0.0299246 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 4 4 3
t3 t23 t49 t28 t154 ||| t3 t23 t49 t28 t154 ||| 0.661017 0.090354 0.78 0.12847 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 59 50 39
t3 t23 t49 t28 t28 ||| t3 t23 t49 t28 t28 ||| 1 0.0733455 0.666667 0.0987818 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 3 2
t3 t23 t49 t28 t29 t23 t103 ||| t3 t23 t49 t28 t29 t23 t103 ||| 1 0.0269551 0.75 0.0336993 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 3 4 3
t3 t23 t49 t28 t29 t23 t23 ||| t3 t23 t49 t28 t29 t23 ||| 0.0645161 0.0340381 1 0.0825286 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-5 ||| 31 2 2
t3 t23 t49 t28 t29 t27 t1 ||| t3 t23 t49 t28 t29 t27 ||| 0.222222 0.00369567 0.666667 0.061006 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 9 3 2
t3 t23 t49 t28 t29 t28 ||| t3 t23 t49 t28 t29 t28 ||| 1 0.0475305 0.333333 0.0710814 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 6 2
t3 t23 t49 t28 t31 t1543 t29 ||| t3 t23 t49 t28 t31 t68 t29 ||| 0.0465116 0.000714583 1 0.0173646 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 43 2 2
t3 t23 t49 t28 t31 t1543 ||| t3 t23 t49 t28 t31 t68 ||| 0.0246914 0.00110269 0.666667 0.0241316 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 81 3 2
t3 t23 t49 t28 t31 t23 t1 ||| t3 t23 t49 t28 t31 t23 t1 ||| 0.5 0.0333159 0.666667 0.0448846 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 4 3 2
t3 t23 t49 t28 t31 t68 t29 ||| t3 t23 t49 t28 t31 t68 t29 ||| 0.325581 0.0167476 0.666667 0.0218987 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 43 21 14
t3 t23 t49 t28 t31 t68 t36 ||| t3 t23 t49 t28 t31 t68 t36 ||| 1 0.0150198 0.666667 0.0159272 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 2 3 2
t3 t23 t49 t28 t31 ||| t3 t23 t49 t28 t31 ||| 0.47 0.0858801 0.622517 0.106869 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 200 151 94
t3 t23 t49 t28 t471 ||| t3 t23 t49 t28 t471 ||| 0.4 0.0621845 0.666667 0.0808647 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 5 3 2
t3 t23 t49 t28 t74 t29 t220 ||| t3 t23 t49 t28 t29 t81 ||| 0.2 2.31535e-05 1 0.0125477 2.718 ||| 0-0 1-1 2-2 3-3 4-3 5-4 6-5 ||| 10 2 2
t3 t23 t49 t28 t74 t29 t23 ||| t3 t23 t49 t28 t74 t29 t23 ||| 0.363636 0.0322861 0.666667 0.0452746 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 11 6 4
t3 t23 t49 t28 t74 t31 ||| t3 t23 t49 t28 t74 t31 ||| 1 0.0484814 1 0.0586273 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 2 2
t3 t23 t49 t28 t98 t1 ||| t3 t23 t49 t28 t98 t1 ||| 1 0.0595381 0.4 0.08612 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 5 2
t3 t23 t49 t28 t98 t23 ||| t3 t23 t49 t28 t98 t23 ||| 0.545455 0.0543629 0.75 0.0764296 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 11 8 6
t3 t23 t49 t28 t98 t31 t467 ||| t3 t23 t49 t28 t98 t31 t467 ||| 0.8 0.0150593 1 0.0225811 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 5 4 4
t3 t23 t49 t28 t98 t31 ||| t3 t23 t49 t28 t98 t31 ||| 0.857143 0.0529007 1 0.0712174 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 7 6 6
t3 t23 t49 t28 t98 ||| t3 t23 t49 t28 t98 ||| 0.453608 0.0913417 0.676923 0.125187 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 97 65 44
t3 t23 t49 t28 ||| t3 t23 t49 t28 ||| 0.501401 0.148286 0.654479 0.187855 2.718 ||| 0-0 1-1 2-2 3-3 ||| 714 547 358
t3 t23 t49 t291 ||| t3 t23 t49 t28 ||| 0.00420168 0.00186524 0.75 0.0689937 2.718 ||| 0-0 1-1 2-2 3-3 ||| 714 4 3
t3 t23 t49 t30 t167 t26 ||| t3 t23 t49 t30 t167 t26 ||| 0.5 0.0752047 1 0.104845 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 4 2 2
t3 t23 t49 t30 t167 ||| t3 t23 t49 t30 t167 ||| 0.333333 0.088514 1 0.112045 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 6 2 2
t3 t23 t49 t30 ||| t3 t23 t49 t30 ||| 0.375 0.188596 0.666667 0.230869 2.718 ||| 0-0 1-1 2-2 3-3 ||| 16 9 6
t3 t23 t49 t310 tco t1 ||| t3 t23 t49 t310 tco t1 ||| 0.4 0.0110481 1 0.0135199 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 5 2 2
t3 t23 t49 t310 tco ||| t3 t23 t49 t310 tco ||| 0.285714 0.0169497 0.666667 0.0196529 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 7 3 2
t3 t23 t49 t310 ||| t3 t23 t49 t310 ||| 0.333333 0.0367849 1 0.0446559 2.718 ||| 0-0 1-1 2-2 3-3 ||| 9 3 3
t3 t23 t49 t320 t31 ||| t3 t23 t49 t320 t31 ||| 1 0.0377767 0.4 0.0264866 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 5 2
t3 t23 t49 t331 tco t1 t3 ||| t3 t23 t49 t331 tco t1 t3 ||| 0.4 0.0167337 1 0.0272212 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 5 2 2
t3 t23 t49 t331 tco t1 ||| t3 t23 t49 t331 tco t1 ||| 0.4 0.0220793 0.666667 0.0366252 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 5 3 2
t3 t23 t49 t36 t1 t36 ||| t3 t23 t49 t1 t36 ||| 0.133333 0.00692667 1 0.0755782 2.718 ||| 0-0 1-1 2-2 3-3 4-3 5-4 ||| 15 2 2
t3 t23 t49 t36 t1 ||| t3 t23 t49 t1 ||| 0.030303 0.0119183 1 0.144409 2.718 ||| 0-0 1-1 2-2 3-3 4-3 ||| 66 2 2
t3 t23 t49 t404 t20 ||| t3 t23 t49 t404 t20 ||| 0.181818 0.0457734 0.666667 0.0668644 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 11 3 2
t3 t23 t49 t404 t69 t20 ||| t3 t23 t49 t404 t20 ||| 0.181818 0.000597045 0.666667 0.0334907 2.718 ||| 0-0 1-1 2-2 3-3 4-3 5-4 ||| 11 3 2
t3 t23 t49 t404 t69 ||| t3 t23 t49 t404 ||| 0.0909091 0.00112778 0.666667 0.0660635 2.718 ||| 0-0 1-1 2-2 3-3 4-3 ||| 22 3 2
t3 t23 t49 t423 t1 t3 t20 ||| t3 t23 t49 t423 t1 t3 t20 ||| 0.6 0.0275618 0.75 0.0383129 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 5 4 3
t3 t23 t49 t423 t1 t3 ||| t3 t23 t49 t423 t1 t3 ||| 0.444444 0.0520625 0.8 0.0755758 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 9 5 4
t3 t23 t49 t46 t126 t1 ||| t3 t23 t49 t46 t126 t1 ||| 0.666667 0.0220864 0.333333 0.0399579 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 3 6 2
t3 t23 t49 t46 t126 t3 ||| t29 t23 t49 t46 t126 t3 ||| 1 0.00312485 0.5 0.00308786 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 4 2
t3 t23 t49 t46 t126 t30 ||| t3 t23 t49 t57 tco t30 ||| 0.25 2.57999e-05 1 0.00026602 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 12 3 3
t3 t23 t49 t653 ||| t3 t23 t49 t653 ||| 0.4 0.115237 0.666667 0.13489 2.718 ||| 0-0 1-1 2-2 3-3 ||| 5 3 2
t3 t23 t49 t68 t29 t26 ||| t3 t23 t49 t27 t29 t26 ||| 0.03125 0.00699104 1 0.027852 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 64 2 2
t3 t23 t49 t68 t29 ||| t3 t23 t49 t27 t29 ||| 0.0147059 0.00822827 0.666667 0.0297646 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 136 3 2
t3 t23 t49 t68 ||| t3 t23 t49 t27 ||| 0.00322581 0.0126973 0.666667 0.0413639 2.718 ||| 0-0 1-1 2-2 3-3 ||| 620 3 2
t3 t23 t49 t81 t110 ||| t3 t23 t49 t28 t110 ||| 0.333333 0.00259674 0.666667 0.00287971 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 6 3 2
t3 t23 t49 t81 t74 t29 ||| t3 t23 t49 t81 t74 t29 ||| 0.285714 0.0354181 0.666667 0.0452615 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 7 3 2
t3 t23 t49 t81 t74 ||| t3 t23 t49 t81 t74 ||| 0.181818 0.0546546 0.666667 0.0628999 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 11 3 2
t3 t23 t49 t81 t76 t77 t29 ||| t3 t23 t49 t81 t76 t77 t29 ||| 0.375 0.0132428 1 0.0256792 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 8 3 3
t3 t23 t49 t81 t76 t77 ||| t3 t23 t49 t81 t76 t77 ||| 0.466667 0.0204353 0.777778 0.0356864 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 15 9 7
t3 t23 t49 t81 tco t23 ||| t3 t23 t49 t28 t31 t23 ||| 0.107143 0.000173115 1 0.000139865 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 28 3 3
t3 t23 t49 ||| t212 t23 t49 ||| 0.666667 0.064788 0.000853971 0.000523828 2.718 ||| 0-0 1-1 2-2 ||| 3 2342 2
t3 t23 t49 ||| t3 t23 t49 ||| 0.594815 0.299797 0.685739 0.357247 2.718 ||| 0-0 1-1 2-2 ||| 2700 2342 1606
t3 t23 t5 t167 ||| t3 t23 t5 t167 ||| 0.666667 0.0917804 0.666667 0.126018 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 3 2
t3 t23 t5 ||| t3 t23 t5 ||| 1 0.195555 0.4 0.259662 2.718 ||| 0-0 1-1 2-2 ||| 2 5 2
t3 t23 t50 t13 t1 t11 t3 ||| t3 t23 t50 t13 t1 t11 t3 ||| 1 0.00938192 0.666667 0.00940079 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 2 3 2
t3 t23 t50 t13 t1 t11 ||| t3 t23 t50 t13 t1 t11 ||| 1 0.012379 0.666667 0.0126485 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 2 3 2
t3 t23 t50 t1478 t53 t188 t26 ||| t29 t23 t30 t167 t21 t18 t26 ||| 1 3.25661e-12 1 1.3703e-08 2.718 ||| 0-0 1-1 2-3 3-4 4-5 5-5 6-6 ||| 2 2 2
t3 t23 t50 t1478 t53 t188 ||| t29 t23 t30 t167 t21 t18 ||| 0.666667 3.83295e-12 1 1.4644e-08 2.718 ||| 0-0 1-1 2-3 3-4 4-5 5-5 ||| 3 2 2
t3 t23 t500 t69 ||| t3 t81 t69 ||| 0.00438596 0.000106502 0.666667 0.0179861 2.718 ||| 0-0 1-1 2-1 3-2 ||| 456 3 2
t3 t23 t571 t35 t167 ||| t3 t23 t571 t35 t2 t2 t167 ||| 1 0.0112547 0.4 0.000794136 2.718 ||| 0-0 1-1 2-2 3-3 3-4 3-5 4-6 ||| 2 5 2
t3 t23 t571 t35 ||| t3 t23 t571 t35 t2 t2 ||| 1 0.0239802 0.333333 0.00163633 2.718 ||| 0-0 1-1 2-2 3-3 3-4 3-5 ||| 2 6 2
t3 t23 t653 t1007 t31 ||| t3 t23 t653 t1007 t31 ||| 1 0.0390503 1 0.0303237 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 2 2
t3 t23 t653 t1007 ||| t3 t23 t653 t1007 ||| 1 0.0674267 0.666667 0.0533034 2.718 ||| 0-0 1-1 2-2 3-3 ||| 2 3 2
t3 t23 t653 t126 t1 ||| t3 t23 t653 t126 t1 ||| 1 0.0378249 1 0.0430773 2.718 ||| 0-0 1-1 2-2 3-3 4-4 ||| 2 2 2
t3 t23 t653 t126 ||| t3 t23 t653 t126 ||| 0.5 0.0580298 0.666667 0.0626185 2.718 ||| 0-0 1-1 2-2 3-3 ||| 4 3 2
t3 t23 t653 t20 t29 t45 ||| t3 t23 t653 t20 t29 t45 ||| 0.4 0.0324264 1 0.0396934 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 5 2 2
t3 t23 t653 ||| t3 t569 t1144 ||| 0.666667 0.012656 0.0392157 2.66179e-05 2.718 ||| 0-0 1-1 2-2 ||| 3 51 2
t3 t23 t720 t26 ||| t3 t23 t720 t26 ||| 0.666667 0.0958106 0.4 0.106707 2.718 ||| 0-0 1-1 2-2 3-3 ||| 3 5 2
t3 t23 t724 tco t1 t3 t26 ||| t3 t23 t724 tco t1 t3 t26 ||| 1 0.0264354 1 0.0217146 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 6-6 ||| 3 3 3
t3 t23 t724 tco t1 t3 ||| t3 t23 t724 tco t1 t3 ||| 0.75 0.0311138 0.428571 0.0232058 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 4 7 3
t3 t23 t81 t318 t1 ||| t3 t81 t318 t1 ||| 0.0465116 0.00330195 1 0.0241598 2.718 ||| 0-0 1-1 2-1 3-2 4-3 ||| 43 2 2
t3 t23 t81 t46 ||| t3 t23 t46 ||| 0.00124378 0.00366521 1 0.104441 2.718 ||| 0-0 1-1 2-2 3-2 ||| 1608 2 2
t3 t23 t919 t26 ||| t3 t23 t919 t26 ||| 0.333333 0.0701053 0.75 0.0860685 2.718 ||| 0-0 1-1 2-2 3-3 ||| 9 4 3
t3 t23 t919 ||| t3 t23 t919 ||| 0.3 0.0825121 0.75 0.0919791 2.718 ||| 0-0 1-1 2-2 ||| 10 4 3
t3 t23 t955 ||| t3 t23 t955 ||| 0.666667 0.0717605 0.285714 0.0698098 2.718 ||| 0-0 1-1 2-2 ||| 3 7 2
t3 t23 t972 ||| t3 t23 t972 ||| 0.8 0.133102 0.235294 0.0661356 2.718 ||| 0-0 1-1 2-2 ||| 5 17 4
t3 t23 ||| t3 t23 t134 ||| 0.666667 0.451066 0.000198295 8.54436e-05 2.718 ||| 0-0 1-1 ||| 3 10086 2
t3 t232 t82 t1 ||| t3 t4 t1 ||| 0.000595002 2.57882e-06 0.75 0.097671 2.718 ||| 0-0 1-1 2-1 3-2 ||| 5042 4 3
t3 t232 t82 ||| t3 t4 ||| 0.000368895 3.95636e-06 0.833333 0.141978 2.718 ||| 0-0 1-1 2-1 ||| 13554 6 5
t3 t24 t119 t31 ||| t3 t119 t31 ||| 0.0689655 0.00219493 0.666667 0.0597455 2.718 ||| 0-0 1-1 2-1 3-2 ||| 29 3 2
t3 t24 t119 ||| t3 t119 ||| 0.0454545 0.0037899 0.666667 0.105021 2.718 ||| 0-0 1-1 2-1 ||| 44 3 2
t3 t24 t22 ||| t3 t24 t22 ||| 0.75 0.12167 0.5 0.10591 2.718 ||| 0-0 1-1 2-2 ||| 4 6 3
t3 t24 t23 t49 t28 t154 ||| t3 t24 t23 t49 t28 t154 ||| 0.375 0.0396302 0.75 0.0514877 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 8 4 3
t3 t24 t23 t49 t28 t3 ||| t3 t24 t23 t49 t28 t29 ||| 0.5 0.00599802 1 0.00400244 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 4 2 2
t3 t24 t23 t49 t28 t31 ||| t3 t24 t23 t49 t28 t31 ||| 0.625 0.0376679 0.555556 0.0428304 2.718 ||| 0-0 1-1 2-2 3-3 4-4 5-5 ||| 8 9 5
